ranking;instituicao;tipo_documento;tipo_controle;4;5;6;7;8;9;10;11;12;13;14;15;16;17;ano;mes;relatorio;18;19;20;21;22
24;BEMGE;I;2;2;06/1995;2.616.459;294.119;374.336;155.298;804.311;86.491;1.714.555;30.887;0;121.420;27.932;168.343;1995;6;Passivo;0;553.322;273.560;0;
25;VEGA;C;3;;06/1995;2.817.412;8;0;3.925;16.220;0;20.153;0;0;4.598;2.775.676;1.190;1995;6;Passivo;0;15.795;14.971;0;
26;LLOYDS;C;4;;06/1995;2.573.097;1.767;0;25.912;999.582;553;1.027.814;23.220;0;109.672;982;762.062;1995;6;Passivo;0;649.347;263.459;0;
27;BANKBOSTON;C;4;;06/1995;2.585.307;19.556;3;8.348;541.784;3.395;573.085;220.920;9;97.654;600;735.679;1995;6;Passivo;0;957.360;295.104;-963;
28;MERIDIONAL;I;1;2;06/1995;1.783.753;17.407;447.631;16.440;718.480;10.780;1.210.739;14.816;28.922;91.583;323;212.018;1995;6;Passivo;0;225.353;416.383;0;
29;ABN AMRO;I;4;2;06/1995;1.991.947;1.211;0;207.378;641.724;380;850.693;21.722;0;72.307;4.251;581.766;1995;6;Passivo;0;461.207;208.001;50.645;
30;BANDEIRANTES;I;3;2;06/1995;1.783.129;33.535;276.632;137.418;712.688;6.316;1.166.589;91.844;0;153.903;3.562;193.252;1995;6;Passivo;0;173.978;218.153;32.513;
31;DIBENS;C;3;;06/1995;1.434.781;2.561;0;433.450;383.936;40;819.988;8.494;170.023;24.311;396;236.100;1995;6;Passivo;0;175.470;196.726;0;
32;BMB;I;3;2;06/1995;1.293.126;33.209;159.818;96.880;724.489;771;1.015.168;8.245;0;68.498;420;78.701;1995;6;Passivo;0;122.094;293.627;26.371;
33;PONTUAL;C;3;;06/1995;1.280.022;1.135;0;15.532;500.898;23;517.589;15.249;157.011;23.793;0;273.197;1995;6;Passivo;0;293.183;120.739;0;
34;BMC;I;3;2;06/1995;1.129.986;1.514;225;115.227;449.057;54;566.076;6.445;0;28.766;1.397;382.772;1995;6;Passivo;0;144.531;185.694;0;
35;BESC;I;2;2;06/1995;1.190.571;137.360;0;120.987;164.817;4.061;427.225;226.094;0;53.023;996;308.038;1995;6;Passivo;0;175.194;153.331;13.827;
36;BANEB;I;2;2;06/1995;1.162.373;68.638;197.716;111.362;247.964;30.476;656.156;7.916;24.219;35.536;791;358.794;1995;6;Passivo;0;78.961;146.274;3.039;
37;EXCEL;I;4;2;06/1995;1.140.640;1.351;0;127.689;619.709;0;748.749;2.174;0;49.001;141;230.971;1995;6;Passivo;0;109.604;135.336;0;
38;BIC;I;3;2;06/1995;1.055.038;2.533;63.371;20.290;533.364;935;620.493;10.694;0;99.301;598;222.209;1995;6;Passivo;0;101.744;135.890;0;
39;RURAL;C;3;;06/1995;1.029.341;1.590;330;7.435;261.818;238;271.410;5.916;0;67.379;14;68.800;1995;6;Passivo;0;615.822;140.504;0;
40;BRB;I;2;2;06/1995;898.217;90.708;131.102;0;121.554;228.471;571.835;4.871;28.566;24.361;29;179.477;1995;6;Passivo;0;89.078;214.537;750;
41;CHASE MANHATTAN;I;4;2;06/1995;873.611;8.171;0;119.367;268.954;661;397.153;18.160;0;73.616;462;125.966;1995;6;Passivo;0;258.254;174.647;0;
42;BMG;C;3;;06/1995;894.431;719;0;45.678;409.029;0;455.425;0;150.774;9.527;2;104.380;1995;6;Passivo;0;174.324;98.680;20;
43;CREDIBANCO;I;5;2;06/1995;836.229;30;0;27.197;28.818;8;56.053;0;0;74.970;0;544.918;1995;6;Passivo;0;160.288;135.546;7.388;
44;BASA;I;1;;06/1995;855.611;38.906;42.176;0;44.068;278.078;403.228;3.824;0;16.140;536;80.019;1995;6;Passivo;0;351.863;51.732;0;
45;VOTORANTIM;I;3;;06/1995;3.001.181;0;0;12.375;255.834;0;268.209;2.454.499;0;12.179;0;80.606;1995;6;Passivo;0;185.688;103.139;0;
46;SOCIETE GENERALE;C;4;;06/1995;813.808;907;0;35.531;196.885;176;233.500;0;0;11.111;1.748;261.673;1995;6;Passivo;0;305.776;78.369;3.718;
47;BCN BARCLAYS;I;5;2;06/1995;763.773;0;0;193.450;13.093;0;206.543;0;0;9.867;493;368.444;1995;6;Passivo;0;178.425;96.417;8.140;
48;DEUTSCHE;I;4;;06/1995;752.934;1.047;0;11.570;106.966;0;119.584;429;0;16.840;12.299;452.936;1995;6;Passivo;0;150.847;74.753;0;
49;PACTUAL;I;3;2;06/1995;637.871;0;0;4.346;218.501;0;222.847;0;0;7.698;934;133.290;1995;6;Passivo;0;273.102;173.512;0;
50;BANESTES;I;2;2;06/1995;752.678;55.069;216.699;32.575;188.522;20.755;513.619;32.895;12.765;32.259;749;95.322;1995;6;Passivo;0;65.069;75.404;1.188;
51;SANTANDER BANESPA;C;4;;06/1995;705.140;29.945;0;46.218;329.900;637;406.699;6.473;0;40.589;1.627;146.597;1995;6;Passivo;0;103.154;120.652;17.163;
52;FIBRA;I;3;2;06/1995;590.708;1.253;0;98.189;187.245;0;286.688;28.268;0;14.222;0;103.386;1995;6;Passivo;0;158.144;87.857;0;
53;JP MORGAN;C;4;;06/1995;569.616;8;0;47.756;169.907;0;217.671;0;0;65.349;0;75.064;1995;6;Passivo;0;211.532;103.829;0;
54;BEC;I;2;2;06/1995;586.892;25.206;81.870;726;101.697;113.252;322.751;1.456;16.262;15.924;40;172.591;1995;6;Passivo;0;57.868;66.196;0;
55;BANDEPE;I;2;2;06/1995;498.030;88.411;92.736;1.002;168.468;3.551;354.168;1.070;9.464;21.194;891;62.872;1995;6;Passivo;0;48.371;130.650;0;
56;BEAL;I;4;2;06/1995;551.362;76;0;35.323;33.448;3;68.851;12.857;0;1.275;2.464;207.602;1995;6;Passivo;0;258.314;57.311;481;
57;DEUTSCH;I;4;;06/1995;508.419;580;0;16.285;12.812;0;29.678;0;0;1.332;1.421;422.885;1995;6;Passivo;0;53.103;82.717;0;
58;SUMITBANK;I;4;;06/1995;467.098;871;0;61.628;17.157;312;79.969;3.577;0;45.479;3.136;297.184;1995;6;Passivo;0;37.753;102.772;0;
59;ABC-ROMA;I;5;2;06/1995;461.359;2.058;0;18.002;200.712;0;220.772;37.278;0;17.655;0;143.143;1995;6;Passivo;0;42.511;93.518;0;
60;BMD;C;3;;06/1995;478.306;2.124;0;19.995;230.316;32;252.467;8.066;0;15.800;1.122;43.346;1995;6;Passivo;0;157.504;73.024;0;
61;GARANTIA;I;3;2;06/1995;484.944;129;0;357.180;49.134;0;406.443;0;0;48.009;0;0;1995;6;Passivo;0;30.492;45.790;0;
62;SRL;I;5;;06/1995;390.573;0;0;6.487;118.292;0;124.779;11.450;0;8.420;0;7.598;1995;6;Passivo;0;238.326;59.615;0;
63;MITSUBISHI;I;4;2;06/1995;309.001;246;0;2.505;60.887;85;63.724;1.270;0;22.511;2.263;177.318;1995;6;Passivo;0;41.916;96.896;0;
64;NEDERLANDEN;I;4;;06/1995;321.415;5;0;14.808;11.681;0;26.494;10.065;0;19.450;222;203.095;1995;6;Passivo;0;62.089;79.352;0;
65;BEG;I;2;2;06/1995;334.760;77.226;28.097;19.568;72.200;2.723;199.814;2.972;0;29.920;1.374;20.426;1995;6;Passivo;0;80.254;64.120;0;
66;BNL;I;4;2;06/1995;277.777;30;0;9.833;17.524;859;28.248;15.379;0;15.254;198;160.420;1995;6;Passivo;0;58.278;80.187;0;
67;BANFORT;I;3;2;06/1995;302.404;2.766;0;44.957;141.947;180;189.850;1.963;0;11.070;0;37.873;1995;6;Passivo;0;61.648;52.840;0;
68;CACIQUE;I;3;;06/1995;261.660;778;0;8.666;45.394;0;54.838;7.504;0;5.155;55;65.506;1995;6;Passivo;0;128.603;30.727;0;
69;SUL AMERICA;I;5;2;06/1995;229.082;162;0;78.140;10.076;0;88.378;16.072;0;998;0;89.816;1995;6;Passivo;0;33.817;62.928;1.920;
70;SANTOS;I;3;2;06/1995;250.239;1.893;0;41.337;44.894;0;88.125;147.128;0;8.702;791;1.208;1995;6;Passivo;0;4.284;27.893;0;
71;BANPARA;I;2;2;06/1995;193.932;26.467;23.343;0;23.660;42.529;116.000;841;0;5.992;191;54.936;1995;6;Passivo;0;15.972;63.911;0;
72;FININVEST;I;5;2;06/1995;189.135;152;0;18.690;104.605;555;124.002;43.036;0;8.808;888;921;1995;6;Passivo;0;11.480;34.855;0;
73;BANSANDER;I;4;;06/1995;202.155;2;0;10.019;0;0;10.021;177.571;0;143;0;2.618;1995;6;Passivo;0;11.801;22.166;0;
74;PORTUGUES;I;4;;06/1995;168.271;236;0;10.885;19.522;128;30.772;0;0;6.109;0;102.507;1995;6;Passivo;0;28.883;37.283;0;
75;UBS WARBURG;C;4;;06/1995;157.143;57;0;15.165;37.985;0;53.208;58.483;0;12.870;3;6.635;1995;6;Passivo;0;25.946;40.072;-284;
76;SOFISA;C;3;;06/1995;162.427;1.513;0;61.632;70.925;0;134.070;8.593;0;3.422;1.429;3.440;1995;6;Passivo;0;11.473;40.100;0;
77;PANAMERICANO;I;3;2;06/1995;169.841;848;0;37.365;107.851;0;146.065;539;0;2.035;0;2.459;1995;6;Passivo;0;18.743;19.407;0;
78;BEM;I;2;2;06/1995;146.243;32.383;22.094;0;11.988;11.666;78.131;18.685;5.349;3.469;2.450;18.898;1995;6;Passivo;0;19.260;40.340;0;
79;SCHAHIN;C;3;;06/1995;149.460;230;0;5.172;60.547;19;65.967;3.395;0;3.541;14;48.437;1995;6;Passivo;0;28.106;17.583;0;
80;FINANCIAL;I;4;;06/1995;128.912;1.611;0;0;6.027;31;7.669;0;0;3.466;117;108.583;1995;6;Passivo;0;9.076;29.245;0;
81;BANESE;I;2;;06/1995;146.454;23.652;41.260;0;39.655;7.692;112.259;5.603;0;9.471;0;9.852;1995;6;Passivo;0;9.269;16.963;0;
82;BBC;I;3;2;06/1995;127.070;13.847;16.022;2.351;34.728;13;66.961;503;1.084;9.517;260;31.343;1995;6;Passivo;0;17.401;20.237;1.434;
83;VR;I;3;2;06/1995;129.441;532;0;863;34.063;0;35.458;0;0;3.418;86.478;0;1995;6;Passivo;0;4.087;16.485;0;
84;CREDITO SP;I;3;2;06/1995;98.960;258;0;20.602;50.083;0;70.943;7.383;0;2.025;199;8.083;1995;6;Passivo;0;10.327;53.627;0;
85;PRODUBAN;I;2;2;06/1995;130.219;17.580;18.630;2.376;14.391;1.904;54.882;2.149;0;3.622;47;56.494;1995;6;Passivo;0;13.025;9.721;0;
86;AGF;I;5;;06/1995;112.464;32;0;0;87.104;0;87.136;2.817;0;6.916;0;9.129;1995;6;Passivo;0;6.467;23.720;0;
87;BRASCAN;C;4;;06/1995;101.494;1;0;3.078;23.912;0;26.991;747;0;37.977;11.597;874;1995;6;Passivo;0;23.307;25.258;0;
88;CONTINENTAL;I;5;2;06/1995;69.628;0;0;789;40;0;829;0;0;20;0;55.191;1995;6;Passivo;0;13.588;53.792;0;
89;INVESTCRED;I;3;2;06/1995;89.288;2.212;0;30.885;31.996;0;65.093;0;0;6.968;0;0;1995;6;Passivo;0;17.227;27.978;4.305;
90;INDUSTRIAL;I;3;;06/1995;74.505;7;0;7.064;25.539;0;32.611;14.835;0;3.888;0;12.258;1995;6;Passivo;0;10.913;35.054;0;
91;PEBB;I;3;2;06/1995;62.349;394;0;23.856;30.058;300;54.608;0;0;632;0;0;1995;6;Passivo;0;7.109;38.955;0;
92;CREDIBEL;I;3;;06/1995;76.191;57;0;2.004;67.055;0;69.116;0;0;1.187;0;0;1995;6;Passivo;0;5.888;14.724;0;
93;BFC;I;3;2;06/1995;77.426;198;0;27.395;25.526;0;53.120;0;0;9.890;9.087;0;1995;6;Passivo;0;5.329;11.251;180;
94;UNION;I;4;;06/1995;63.396;571;0;4.959;38.907;1;44.438;0;0;1.820;59;11.492;1995;6;Passivo;0;5.588;24.749;16;
95;PARAIBAN;I;2;;06/1995;34.190;14.875;0;0;2.110;0;16.985;0;0;3.624;0;671;1995;6;Passivo;0;12.910;52.588;0;
96;TRIANGULO;I;3;;06/1995;63.275;313;0;4.441;48.555;0;53.309;0;0;4.553;0;0;1995;6;Passivo;0;5.413;17.610;0;
97;MAPPIN;I;3;2;06/1995;65.783;123;0;29.453;14.029;0;43.606;0;0;1.147;0;0;1995;6;Passivo;0;21.031;12.811;0;
98;LAVRA;I;3;2;06/1995;59.828;464;0;1.657;26.670;15;28.806;0;0;4.363;72;17.230;1995;6;Passivo;0;9.357;14.922;0;
99;DAYCOVAL;I;3;2;06/1995;47.066;130;0;5.152;30.578;0;35.860;0;0;2.539;8;3.994;1995;6;Passivo;0;4.665;26.249;0;
100;BEPI;I;2;;06/1995;37.740;18.551;0;0;3.177;0;21.728;0;0;23;4;376;1995;6;Passivo;0;15.609;31.736;0;
101;HISPANO;I;4;;06/1995;53.329;638;0;1.002;7.317;42;8.999;0;0;2.818;0;37.239;1995;6;Passivo;0;4.274;15.908;0;
102;PARANA;I;3;2;06/1995;58.236;512;0;779;38.822;0;40.112;0;0;3.958;2;764;1995;6;Passivo;0;13.400;10.802;0;
103;BEMAT;I;2;;06/1995;54.842;21.037;0;0;9.128;137;30.302;0;0;4.362;633;8.206;1995;6;Passivo;0;11.338;12.965;0;
104;AGROINVEST;I;5;2;06/1995;58.616;0;0;201;22.640;0;22.842;0;0;1.951;0;2.363;1995;6;Passivo;0;31.460;6.585;0;
105;GUANABARA;I;3;;06/1995;46.440;0;0;2.945;22.702;0;25.647;425;0;196;0;16.837;1995;6;Passivo;0;3.335;13.070;0;
106;MORADA;I;3;2;06/1995;43.741;0;0;1.233;1.442;0;2.674;0;0;45;0;35.298;1995;6;Passivo;0;5.723;12.814;0;
107;INTERCAP;I;3;2;06/1995;45.574;74;0;8.749;34.068;0;42.892;30;0;1.279;0;0;1995;6;Passivo;0;1.374;9.146;0;
108;INTERUNION;I;3;2;06/1995;37.025;196;0;24.163;3.895;0;28.254;4.124;0;1.064;262;0;1995;6;Passivo;0;3.321;14.179;0;
109;ARAUCARIA;I;3;2;06/1995;39.373;187;0;1.940;14.782;0;16.909;5.000;0;2.311;3;3.495;1995;6;Passivo;0;11.656;11.449;0;
110;PROSPER;I;3;2;06/1995;23.741;377;0;5.083;7.478;0;12.938;315;0;930;13;1.296;1995;6;Passivo;0;8.249;25.518;0;
111;LA PROVINCIA;I;4;;06/1995;27.062;14;0;2.049;81;0;2.143;0;0;1.131;0;15.031;1995;6;Passivo;0;8.757;16.299;0;
112;UNIVERSAL;I;3;2;06/1995;32.376;341;0;9.336;12.435;0;22.112;0;0;193;5.371;0;1995;6;Passivo;0;4.699;9.631;0;
113;PECUNIA;I;3;2;06/1995;26.072;157;0;214;19.410;0;19.781;0;0;1.661;18;0;1995;6;Passivo;0;4.612;15.929;0;
114;IRMAOS GUIMARAES;C;3;;06/1995;51.009;200;0;2.308;22.473;4;24.985;21.334;0;1.479;15;176;1995;6;Passivo;0;3.020;9.553;0;
115;FICSA;I;3;2;06/1995;25.539;3;0;3.749;14.806;0;18.557;608;0;913;0;0;1995;6;Passivo;0;5.462;11.522;0;
116;LUSO BRASILEIRO;I;3;;06/1995;24.051;642;0;1.564;18.498;0;20.704;0;0;938;67;1.039;1995;6;Passivo;0;1.303;11.946;0;
117;BANER;I;2;;06/1995;20.134;6.996;0;0;122;0;7.117;4.687;0;1.389;60;4.286;1995;6;Passivo;0;2.595;15.001;0;
118;BANAP;I;2;;06/1995;31.812;12.413;0;0;6.583;0;18.996;0;0;586;6.609;0;1995;6;Passivo;0;5.622;2.709;0;
119;PRIMUS;I;3;2;06/1995;18.648;18;0;1.976;9.802;0;11.796;0;0;51;0;1.852;1995;6;Passivo;0;4.948;12.571;0;
120;RENNER;I;3;;06/1995;18.112;19;0;1.034;8.199;0;9.253;0;0;335;5.359;0;1995;6;Passivo;0;3.166;10.059;0;
121;SEGMENTO;I;3;2;06/1995;19.811;139;0;4.252;12.813;0;17.204;0;0;0;0;0;1995;6;Passivo;0;2.607;6.272;607;
122;COMERCIAL SP;I;3;;06/1995;14.698;174;0;486;11.654;0;12.313;1.490;0;402;0;0;1995;6;Passivo;0;492;9.247;0;
123;EXTERIBANK;I;4;;06/1995;1.712;3;0;0;121;12;136;0;0;19;0;784;1995;6;Passivo;0;773;21.771;0;
124;FATOR;C;3;;06/1995;9.329;0;0;437;571;0;1.008;0;0;11;0;542;1995;6;Passivo;0;7.766;13.314;0;
125;INTERIOR;I;3;;06/1995;11.261;835;0;0;8.143;0;8.978;828;0;877;17;0;1995;6;Passivo;0;561;10.403;0;
126;CRUZEIRO;I;3;2;06/1995;7.023;39;0;1.921;3.393;0;5.352;403;0;411;0;0;1995;6;Passivo;0;856;13.308;0;
127;CLASSICO;I;3;;06/1995;2.954;106;0;0;219;0;325;0;0;257;1.911;0;1995;6;Passivo;0;462;16.035;0;
128;GERDAU;I;3;2;06/1995;8.087;0;0;0;0;0;0;0;0;7.503;0;0;1995;6;Passivo;0;584;10.551;0;
129;MATONE;I;3;2;06/1995;12.987;90;0;0;11.915;0;12.005;0;0;740;0;0;1995;6;Passivo;0;242;5.649;0;
130;EMPRESARIAL;I;3;2;06/1995;8.201;620;0;0;6.100;0;6.720;500;0;554;0;0;1995;6;Passivo;0;427;8.835;0;
131;BGN;I;3;;06/1995;2.169;0;0;0;100;0;100;0;0;1.886;0;0;1995;6;Passivo;0;183;14.431;0;
132;BANCNACION;I;4;;06/1995;10.039;370;0;5.210;1.220;24;6.824;0;0;153;0;2.574;1995;6;Passivo;0;488;5.531;0;
133;SANTOS NEVES;I;3;2;06/1995;5.765;321;0;57;3.683;0;4.061;960;0;427;0;0;1995;6;Passivo;0;317;10.198;0;
134;PREMIER;I;3;;06/1995;8.188;10;0;401;6.188;0;6.599;0;0;524;0;0;1995;6;Passivo;0;1.065;6.316;0;
135;LA REPUBLICA;I;4;;06/1995;897;145;0;0;0;0;145;0;0;161;0;337;1995;6;Passivo;0;253;13.408;0;
136;BVA;I;3;;06/1995;3.458;0;0;0;3.363;0;3.363;0;0;0;0;0;1995;6;Passivo;0;95;10.798;0;
137;CEDULA;I;3;2;06/1995;3.851;92;0;692;2.023;0;2.807;0;0;17;0;0;1995;6;Passivo;0;1.027;9.745;0;
138;POTTENCIAL;I;3;;06/1995;5.553;6;0;0;4.359;0;4.365;74;0;748;0;0;1995;6;Passivo;0;366;6.782;0;
139;RIBEIRAO PRETO;I;3;;06/1995;1.116;0;0;0;372;0;372;0;0;246;0;0;1995;6;Passivo;0;498;10.213;0;
140;CREDIPLAN;I;3;;06/1995;5.972;407;0;114;4.769;0;5.290;0;0;252;0;0;1995;6;Passivo;0;429;1.993;0;
141;THECA;I;3;2;06/1995;544;0;0;0;0;0;0;0;0;0;0;0;1995;6;Passivo;0;544;6.527;0;
142;PLANIBANC;I;5;2;06/1995;1.302;2;0;417;0;0;419;0;0;49;0;0;1995;6;Passivo;0;834;3.820;0;
143;BANCIONAL;I;3;2;06/1995;396;183;0;0;0;0;183;0;0;155;0;0;1995;6;Passivo;0;59;3.118;0;
1;BNDES;I;1;;06/1995;26.803.936;115.478;0;0;6.649;0;122.128;0;0;0;0;14.321.034;1995;6;Passivo;0;12.360.775;12.373.334;0;
2;NACIONAL;C;3;;06/1995;13.177.440;390.326;977.902;293.455;6.337.180;55.174;8.054.036;195.623;193.403;860.335;37.318;2.502.455;1995;6;Passivo;0;1.334.271;1.027.395;75.105;
3;ECONOMICO;C;3;;06/1995;7.291.010;117.283;690.377;2.206.332;1.535.269;37.843;4.587.103;193.958;309.908;158.896;3.122;1.052.878;1995;6;Passivo;0;985.144;723.619;0;
4;GARANTIA;I;3;2;06/1995;3.230.302;0;0;81.894;660.210;0;742.104;1.055.474;0;0;0;406.464;1995;6;Passivo;0;1.026.260;331.970;0;
5;NOROESTE;C;3;;06/1995;2.879.131;14.839;178.961;96.457;782.449;2.911;1.075.616;17.872;290.257;105.190;3.882;650.263;1995;6;Passivo;0;736.051;356.478;65.954;
6;BANORTE;I;3;2;06/1995;2.027.624;20.648;326.307;71.321;696.054;9.795;1.124.125;132.784;82.521;169.307;758;364.805;1995;6;Passivo;0;153.325;196.739;0;
7;CCF BRASIL;C;4;;06/1995;2.004.246;301;0;114.814;73.429;116;188.660;29.600;0;73.159;45;301.765;1995;6;Passivo;0;1.411.015;163.902;14.032;
8;MULTIPLIC;C;3;;06/1995;1.506.540;238;0;156.279;620.376;191;777.084;5.878;0;33.068;14;364.752;1995;6;Passivo;0;325.743;327.832;0;
9;BANCOCIDADE;C;3;;06/1995;1.645.264;7.273;0;21.016;886.994;180;915.463;3.154;0;61.710;2.762;449.980;1995;6;Passivo;0;212.194;140.137;0;
10;NORCHEM;C;5;;06/1995;1.510.013;202;0;608.770;275.672;0;884.644;10.000;0;96.778;0;62.017;1995;6;Passivo;0;456.574;125.383;25.562;
11;BISA;I;3;2;06/1995;1.141.795;10.788;13.384;230.735;90.006;4.027;348.940;0;0;63.578;135;440.154;1995;6;Passivo;0;288.987;251.284;22.251;
12;BBM;C;3;;06/1995;1.170.495;28.887;0;35.331;567.155;165;631.537;65.170;0;8.999;14.849;100.638;1995;6;Passivo;0;349.301;186.381;0;
13;ICATU;I;3;;06/1995;732.021;870;0;10.000;135.034;0;145.904;89.840;0;64.737;11;97.425;1995;6;Passivo;0;334.103;162.387;25.197;
14;AUTOLATINA;I;4;2;06/1995;758.008;0;0;654.270;0;0;654.270;0;0;0;0;0;1995;6;Passivo;0;103.738;116.211;0;
15;BRDE;I;2;;06/1995;416.255;0;0;0;0;0;0;0;0;0;0;389.235;1995;6;Passivo;0;27.020;416.993;0;
16;BDMG;I;2;;06/1995;538.235;0;0;115.493;16.618;0;132.111;0;0;9.939;0;347.457;1995;6;Passivo;0;48.728;161.492;0;
17;FIAT;I;4;2;06/1995;493.483;0;0;109.297;283.740;0;393.037;27.112;0;0;0;39.541;1995;6;Passivo;0;33.792;138.310;0;
18;TOKYO;I;4;2;06/1995;510.035;2.096;0;35.213;39.234;146;76.689;1.400;0;29.024;20.147;240.001;1995;6;Passivo;0;142.774;34.089;0;
19;INTER-ATLANTICO;I;5;2;06/1995;455.792;0;0;49.575;63.364;0;112.940;250;0;9.315;22.331;261.690;1995;6;Passivo;0;49.266;78.842;4.115;
20;MATRIX;C;3;;06/1995;442.446;287;0;13.099;137.795;0;151.182;108.996;0;1.144;0;0;1995;6;Passivo;0;181.124;69.267;0;
21;DESENBANCO;I;2;;06/1995;314.714;542;0;213;11.606;0;12.361;0;0;0;0;226.082;1995;6;Passivo;0;76.271;74.446;0;
22;MERCANTIL;I;3;2;06/1995;379.737;2.280;22.969;41.650;120.589;0;187.488;65.646;0;13.893;289;99.550;1995;6;Passivo;0;12.871;-3.481;0;
23;PROGRESSO;C;3;;06/1995;289.922;3.626;31.468;26.810;121.059;210;183.175;0;0;21.479;0;26.823;1995;6;Passivo;0;58.444;68.681;0;
24;MULTI;I;4;2;06/1995;297.932;44;0;1.516;24.307;0;25.867;0;0;87;0;77.513;1995;6;Passivo;0;194.464;32.432;-1.473;
25;GENERAL MOTORS;I;4;2;06/1995;225.920;0;0;171.729;8.997;0;180.727;0;0;5.801;2.971;11.428;1995;6;Passivo;0;24.994;87.019;0;
26;BADESC;I;2;;06/1995;226.105;211;0;0;0;0;211;0;0;0;0;223.303;1995;6;Passivo;0;2.591;69.968;0;
27;CINDAM;I;3;2;06/1995;249.362;37;0;0;37.609;9;37.654;155.526;0;3.665;0;13.863;1995;6;Passivo;0;38.653;34.878;1.336;
28;BRASEG;I;5;;06/1995;248.606;9;0;8.015;78.172;0;86.196;0;0;168;0;145.238;1995;6;Passivo;0;17.005;25.193;0;
29;CREFISUL;I;5;2;06/1995;175.228;9;7.297;49.246;41.997;0;98.549;0;0;25.929;7;17.902;1995;6;Passivo;0;32.841;90.400;7.116;
30;GRAPHUS;C;4;;06/1995;238.541;27;0;0;10.181;10;10.219;0;0;155;207.418;4.926;1995;6;Passivo;0;15.823;27.022;1.021;
31;BANQUEIROZ;I;3;2;06/1995;220.828;2.438;6.381;48.902;105.171;222;163.114;2.560;0;6.848;333;35.752;1995;6;Passivo;0;12.221;26.132;3.340;
32;FENICIA;I;3;2;06/1995;165.654;41;0;24.909;51.725;0;76.675;26.121;0;12.931;1.185;25.609;1995;6;Passivo;0;23.133;50.654;0;
33;FONTE;C;3;;06/1995;1.698.138;43;0;0;2.676;178;2.896;1.670.872;0;1.356;0;2.486;1995;6;Passivo;0;20.527;36.061;0;
34;GULFINVEST;I;5;2;06/1995;108.735;73;0;42.367;48.526;0;90.965;0;0;698;562;2.169;1995;6;Passivo;0;14.340;67.174;0;
35;BANDES;I;2;2;06/1995;128.076;1.160;0;0;11.262;0;12.422;0;0;0;0;91.030;1995;6;Passivo;0;24.625;40.564;0;
36;BRJ;I;3;;06/1995;146.149;0;0;0;1.933;0;1.933;0;4.241;0;0;134.728;1995;6;Passivo;0;5.248;14.116;0;
37;RENDIMENTO;C;3;;06/1995;122.719;1.038;0;12.420;79.659;0;93.117;0;0;3.686;0;7.518;1995;6;Passivo;0;18.398;32.144;0;
38;PATENTE;C;3;;06/1995;699.610;917;0;15.742;49.425;0;66.084;593.241;0;406;7;1.848;1995;6;Passivo;0;38.024;30.215;0;
39;BANK OF AMERICA;C;4;;06/1995;136.761;49;0;17;8.141;0;8.207;1.700;0;6.889;3.412;5.046;1995;6;Passivo;0;111.505;13.866;0;
40;ARBI;I;3;2;06/1995;110.583;425;0;19.950;44.664;0;65.039;4.077;0;1.315;21.787;16.231;1995;6;Passivo;0;2.134;37.702;476;
41;FINASA;I;3;2;06/1995;32.410;0;0;11.233;0;0;11.233;0;0;0;0;3.299;1995;6;Passivo;0;17.878;111.624;0;
42;TRANSBANCO;I;3;2;06/1995;112.663;0;0;577;0;0;577;0;0;0;0;65.838;1995;6;Passivo;0;46.248;27.872;0;
43;INDUSVAL;I;3;2;06/1995;122.993;714;0;13.507;22.638;36;36.895;23.153;0;3.142;1;11.458;1995;6;Passivo;0;48.344;17.548;0;
44;MARKA;I;3;;06/1995;119.023;1;0;900;57.812;0;58.712;39.303;0;1.321;511;1.414;1995;6;Passivo;0;17.761;29.251;285;
45;MARTINELLI;I;3;2;06/1995;106.801;832;0;14.952;64.784;17;80.585;0;0;2.432;3;17.150;1995;6;Passivo;0;6.630;18.919;0;
46;BERON;I;2;;06/1995;166.652;19.984;0;72.399;9.492;52;101.927;7.116;0;9.680;321;6.027;1995;6;Passivo;0;41.581;-50.542;0;
47;BCR;I;3;2;06/1995;93.740;720;0;6.072;50.795;1;57.589;1.010;0;23.762;1;495;1995;6;Passivo;0;10.884;12.102;0;
48;IOCHPE;I;3;;06/1995;74.170;0;0;19.935;40.205;0;60.140;650;0;5.495;1.593;1.723;1995;6;Passivo;0;4.568;21.351;0;
49;PORTO REAL;I;3;;06/1995;72.951;3.868;4.500;0;25.041;0;33.409;0;0;2.021;35.403;0;1995;6;Passivo;0;2.118;18.629;0;
50;DIMENSAO;I;3;2;06/1995;55.371;277;0;0;8.840;35;9.152;0;0;5.313;0;1.114;1995;6;Passivo;0;39.792;26.237;0;
51;TENDENCIA;I;3;2;06/1995;42.196;0;0;4.783;15.059;0;19.842;0;0;5.344;0;0;1995;6;Passivo;0;17.011;33.938;0;
52;BANACRE;I;2;;06/1995;62.988;24.684;4.601;0;7.794;0;37.079;13.141;0;235;249;222;1995;6;Passivo;0;12.062;11.764;0;
53;BATTISTELLA;I;3;;06/1995;51.651;0;0;1.104;0;0;1.104;0;3.958;10.668;0;32.247;1995;6;Passivo;0;3.674;21.278;0;
54;INVESTOR;C;3;;06/1995;59.658;1;0;1.915;11.977;0;13.892;38.959;0;1.596;0;0;1995;6;Passivo;0;5.210;8.094;0;
