Id;NomeIf;Segmento;Cnpj;DataInicioRegime;DataFimRegime;TipoRegime;Situacao;Uf
694;CONSORCIO NACIONAL DE UTILIDADES UTILAR UTICAR S.C. LTDA;Administradora de Consórcio;33638701000100;2002-08-01;2003-07-25;Liquidação extrajudicial;Encerrado (Falência.);GO
1.135;CONSORCIO NACIONAL GARIBALDDI - ADMINISTRADORA DE CONSORCIOS S.C. LTDA;Administradora de Consórcio;78713716000123;1994-10-14;1995-06-19;Liquidação extrajudicial;Encerrado (Falência.);PR
1.095;CONSORCIO NACIONAL LIDERAUTO LTDA;Administradora de Consórcio;65144404000102;2002-02-21;2004-04-14;Liquidação extrajudicial;Encerrado (Falência.);MG
893;CONSORCIO NACIONAL LITORAL S.C. LTDA;Administradora de Consórcio;54351366000134;2002-02-21;2004-05-19;Liquidação extrajudicial;Encerrado (Falência.);SP
1.143;CONSORCIO NACIONAL OURO FINO S.C. LTDA;Administradora de Consórcio;81104028000170;1999-10-15;2001-11-13;Liquidação extrajudicial;Encerrado (Falência.);PR
1.660;CONSORCIO NACIONAL SANTA IGNEZ S/C LTDA;Administradora de Consórcio;03658697000180;2008-07-10;2010-12-02;Liquidação extrajudicial;Encerrado (Falência.);DF
1.092;CONSORCIO NACIONAL SIGAE LTDA;Administradora de Consórcio;64480734000106;2002-11-28;2006-10-11;Liquidação extrajudicial;Encerrado (Aprovação de contas e baixa no registro público.);MG
559;CONSORCIO NACIONAL TAPAJOS LTDA;Administradora de Consórcio;25459272000185;1997-01-15;2005-01-19;Liquidação extrajudicial;Encerrado (Falência.);GO
1.112;CONSORCIO NASSER S.C. LTDA;Administradora de Consórcio;75048017000118;1994-02-17;1994-09-28;Liquidação extrajudicial;Encerrado (Falência.);PR
566;CONSORCIO NORTE SUL LTDA;Administradora de Consórcio;25693912000117;1996-12-23;1998-07-30;Liquidação extrajudicial;Encerrado (Falência.);MG
874;CONSORCIO REAL DE VEICULOS S.C. LTDA;Administradora de Consórcio;51099463000193;1988-01-08;1989-03-14;Liquidação extrajudicial;Encerrado (Apresentação de garantias e prosseguimento das atividades.);SP
388;CONSORCIO UNIVOLKS LTDA;Administradora de Consórcio;04623641000153;2004-06-03;2005-03-11;Liquidação extrajudicial;Encerrado (Falência.);AM
550;CONSORLUNA ADMINISTRADORA DE CONSORCIOS S.C.;Administradora de Consórcio;24383671000147;1991-12-03;1993-01-25;Liquidação extrajudicial;Encerrado (Falência.);PE
618;CONSORTE ADMINISTRADORA DE CONSORCIOS LTDA;Administradora de Consórcio;30493688000150;1995-06-21;1996-03-12;Liquidação extrajudicial;Encerrado (Falência.);RJ
771;CONSTRUTORA LIBRA S.A.;Outras Empresas;34127555000110;1991-01-21;1996-09-19;Liquidação extrajudicial;Encerrado (Apresentação de garantias e prosseguimento das atividades.);RJ
684;CONSULTIVA S.A. CONSULTORIA, ADMIMISTRACAO E ORGANIZACAO;Outras Empresas;33594425000125;1975-03-25;1976-03-15;Intervenção;Encerrado (Aprovação de contas e baixa no registro público.);RJ
685;CONSULTIVA S.A. CONSULTORIA, ADMIMISTRACAO E ORGANIZACAO;Outras Empresas;33594425000125;1976-03-15;1980-03-10;Liquidação extrajudicial;Encerrado (Aprovação de contas e baixa no registro público.);RJ
644;CONTAL - PROJETOS, ENGENHARIA, CONSTRUCOES S.A.;Outras Empresas;33141896000188;1976-04-22;1989-10-20;Liquidação extrajudicial;Encerrado (Convolação em liquidação ordinária.);RJ
1.170;CONTE - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;Sociedade Distribuidora de TVM;88655261000190;1987-06-05;1990-02-14;Liquidação extrajudicial;Encerrado (Apresentação de garantias e prosseguimento das atividades.);RS
1.640;CONTEMPLA CONSORCIO NACIONAL S/C LTDA.;Administradora de Consórcio;55753958000145;2007-07-11;2009-04-17;Liquidação extrajudicial;Encerrado (Falência.);SP
946;CONTINENTAL S.A. CREDITO IMOBILIARIO;Sociedade de Crédito Imobiliário;60523370000135;1984-04-05;1995-12-28;Liquidação extrajudicial;Encerrado (Apresentação de garantias e prosseguimento das atividades.);SP
1.027;CONTINENTAL S.A. DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS;Sociedade Distribuidora de TVM;62098421000154;1984-04-05;1995-01-04;Liquidação extrajudicial;Encerrado (Aprovação de contas e baixa no registro público.);SP
1.061;CONTRATO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;Sociedade Distribuidora de TVM;62276456000136;1997-02-21;1999-06-28;Liquidação extrajudicial;Encerrado (Falência.);RJ
857;CONVEN CONSORCIO DE VEICULOS NACIONAIS S.C. LTDA;Administradora de Consórcio;47784913000100;1994-11-30;1996-10-01;Liquidação extrajudicial;Encerrado (Falência.);GO
979;CONVERT ADMINISTRADORA NACIONAL DE BENS S.C. LTDA;Administradora de Consórcio;61303897000117;2001-09-13;2003-03-05;Liquidação extrajudicial;Encerrado (Falência.);SP
624;CONVICTA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;Sociedade Distribuidora de TVM;31591225000193;1997-05-26;1998-03-25;Liquidação extrajudicial;Encerrado (Apresentação de garantias e prosseguimento das atividades.);RJ
705;COOPERATIVA BANCO CREDITO FEDERAL LTDA;Cooperativa de Crédito;33717299000159;1966-06-15;1980-06-11;Liquidação extrajudicial;Encerrado (Aprovação de contas e baixa no registro público.);RJ
836;COOPERATIVA CREDITO BAURU LTDA;Cooperativa de Crédito;45009594000130;1985-03-21;1986-03-20;Intervenção;Encerrado (Falência.);SP
837;COOPERATIVA CREDITO BAURU LTDA;Cooperativa de Crédito;45009594000130;1986-03-20;1987-12-01;Liquidação extrajudicial;Encerrado (Falência.);SP
592;COOPERATIVA DE CREDITO DOS LAVRADORES DE CANA DE ACUCAR DO ESTADO DO RJ LTDA;Cooperativa de Crédito;28952679000138;1995-09-26;1996-09-05;Liquidação extrajudicial;Encerrado (Apresentação de garantias e prosseguimento das atividades.);RJ
450;COOPERATIVA DE CREDITO DOS PLANTADORES DE CANA DE PERNAMBUCO LTDA - COOPLAN;Cooperativa de Crédito;10853810000144;1980-03-28;1981-03-26;Intervenção;Encerrado (Situação normalizada.);PE
449;COOPERATIVA DE CREDITO DOS PLANTADORES DE CANA DE PERNAMBUCO LTDA - COOPLAN;Cooperativa de Crédito;10853810000144;1991-06-17;1997-04-03;Liquidação extrajudicial;Encerrado (Falência.);PE
358;COOPERATIVA DE CREDITO RURAL DE ARACAJU LTDA - ARACREDI;Cooperativa de Crédito;00377854000191;1997-12-23;1998-10-22;Liquidação extrajudicial;Encerrado (Falência.);SE
796;COOPERATIVA DE CREDITO RURAL DE CAMPOS LTDA;Cooperativa de Crédito;39238837000109;1996-07-19;1997-01-23;Liquidação extrajudicial;Encerrado (Falência.);RJ
1.110;COOPERATIVA DE CREDITO RURAL DE MACAE LTDA;Cooperativa de Crédito;73634503000192;1996-07-19;1997-08-29;Liquidação extrajudicial;Encerrado (Falência.);RJ
1.156;COOPERATIVA DE CREDITO RURAL DE NOVA FRIBURGO LTDA;Cooperativa de Crédito;86811130000120;1999-10-15;2000-12-06;Liquidação extrajudicial;Encerrado (Falência.);RJ
437;COOPERATIVA DE CREDITO RURAL DE PANELAS LTDA;Cooperativa de Crédito;09512419000105;1988-12-09;1993-03-04;Liquidação extrajudicial;Encerrado (Convolação em liquidação ordinária.);PE
792;COOPERATIVA DE CREDITO RURAL DE TERESOPOLIS LTDA;Cooperativa de Crédito;36463255000138;1995-12-28;1997-01-23;Liquidação extrajudicial;Encerrado (Falência.);RJ
1.940;COOPERATIVA DE CREDITO RURAL DO PANTANAL;Cooperativa de Crédito;36946317000162;2011-06-29;2018-01-17;Liquidação extrajudicial;Encerrado (Iliquidez ou difícil realização do ativo remanescente na instituição, reconhecidas pelo Banco Central do Brasil.);SP
1.741;COOPERATIVA DE CREDITO RURAL DO VALE DO PARAIBA LTDA.;Cooperativa de Crédito;00177554000169;2009-02-13;2016-10-14;Liquidação extrajudicial;Encerrado (Falência.);RJ
100.180;COOPERATIVA DE CREDITO RURAL HORIZONTES NOVOS DE NOVO SARANDI-CREHNOR SARANDI;Cooperativa de Crédito;01869822000176;2017-03-24;2017-12-22;Liquidação extrajudicial;Encerrado (Falência.);RS
471;COOPERATIVA DE CREDITO RURAL ITAPETINGA RESPONSABILIDADE LTDA;Cooperativa de Crédito;14468151000183;1995-09-26;1996-05-08;Liquidação extrajudicial;Encerrado (Apresentação de garantias e prosseguimento das atividades.);BA
100.240;COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS MUNICIPAIS DO MUNICÍPIO DE BAURU - CREDISERV;Cooperativa de Crédito;02191265000140;2018-01-18;2018-08-08;Liquidação extrajudicial;Encerrado (Falência.);SP
889;COOPERATIVA DE CRÉDITO POPULAR DE OLÍMPIA;Cooperativa de Crédito;53224630000106;2004-04-08;2010-03-04;Liquidação extrajudicial;Encerrado (Falência.);SP
100.284;COOPERATIVA DE CRÉDITO RURAL CAZOLA - SICOOB CREDICAZOLA;Cooperativa de Crédito;00315406000163;2018-09-05;2019-11-14;Liquidação extrajudicial;Encerrado (Convolação em liquidação ordinária.);SP
2.040;COOPERATIVA DE CRÉDITO RURAL DE RIO BONITO LTDA.;Cooperativa de Crédito;86927324000195;2012-03-15;2017-05-23;Liquidação extrajudicial;Encerrado (Convolação em liquidação ordinária.);RJ
2.140;COOPERATIVA DE CRÉDITO RURAL DO LITORAL VALE DO ITAJAÍ E NORTE CATARINENSE - CREDIALVES;Cooperativa de Crédito;04430100000109;2012-12-06;2013-12-06;Intervenção;Encerrado (Apresentação de garantias e prosseguimento das atividades.);SC
1.800;COOPERATIVA DE CRÉDITO RURAL DO VALE DO SUBAÉ;Cooperativa de Crédito;04287631000194;2009-12-09;2017-05-31;Liquidação extrajudicial;Encerrado (Aprovação de contas e baixa no registro público.);BA
574;COOPERATIVA DE ECON E CRED MUTUO DOS EMPR EM EMP PRI DE TELECOMUN - CREDITEL;Cooperativa de Crédito;27059344000122;2001-10-11;2003-10-03;Liquidação extrajudicial;Encerrado (Falência.);ES
1.740;COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COMERCIÁRIOS DE IGUATAMA LTDA.;Cooperativa de Crédito;66455718000180;2009-02-13;2016-01-06;Liquidação extrajudicial;Encerrado (Falência.);MG
100.447;COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA ADMINISTRAÇÃO PÚBLICA MUNICIPAL DE PORTO ALEGRE - MUNICRED;Cooperativa de Crédito;05460750000160;2023-02-15;2024-03-01;Liquidação extrajudicial;Encerrado (Falência.);RS
2.105;COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES METRO-FERROVIÁRIOS E AEROVIÁRIOS DE PORTO ALEGRE E REGIÃO;Cooperativa de Crédito;05950221000144;2012-09-27;2014-10-30;Liquidação extrajudicial;Encerrado (Falência.);RS
367;COOPETFES-COOP. ECONOMIA E CRED. MUTUO SERV. ESCOLAS TEC E AGROT. FED.DO ES LTDA;Cooperativa de Crédito;01260250000123;2001-10-11;2003-10-03;Liquidação extrajudicial;Encerrado (Falência.);ES
614;COROA ADMINISTRACAO E PARTICIPACOES LTDA;Administr. e Participacao;30262042000161;1983-08-12;2004-08-18;Liquidação extrajudicial;Encerrado (Convolação em liquidação ordinária.);RJ
711;COROA S.A. CORRETORA DE VALORES;Sociedade Corretora de TVM;33762865000144;1983-06-27;1983-08-12;Intervenção;Encerrado (Aprovação de contas e baixa no registro público.);RJ
712;COROA S.A. CORRETORA DE VALORES;Sociedade Corretora de TVM;33762865000144;1983-08-12;1990-12-27;Liquidação extrajudicial;Encerrado (Aprovação de contas e baixa no registro público.);RJ
678;COROA S.A. CREDITO, FINANCIAMENTO E INVESTIMENTOS;Sociedade de Crédito, Financiamento e Investimento;33420001000144;1983-06-27;1983-08-12;Intervenção;Encerrado (Falência.);RJ
679;COROA S.A. CREDITO, FINANCIAMENTO E INVESTIMENTOS;Sociedade de Crédito, Financiamento e Investimento;33420001000144;1983-08-12;1993-06-21;Liquidação extrajudicial;Encerrado (Falência.);RJ
737;COROA SA DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS;Sociedade Distribuidora de TVM;33860925000161;1983-06-27;1983-08-12;Intervenção;Encerrado (Convolação em liquidação ordinária.);RJ
738;COROA SA DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS;Sociedade Distribuidora de TVM;33860925000161;1983-08-12;2004-08-18;Liquidação extrajudicial;Encerrado (Convolação em liquidação ordinária.);RJ
396;COROA-FORTALEZA CORRETORA DE CAMBIO, TITULOS E VALORES MOBILIARIOS LTDA;Sociedade Corretora de TVM;05313655000133;1983-06-27;1983-08-11;Intervenção;Encerrado (Aprovação de contas e baixa no registro público.);CE
100.081;COROA-FORTALEZA CORRETORA DE CAMBIO, TITULOS E VALORES MOBILIARIOS LTDA;Sociedade Corretora de TVM;05313655000133;1983-08-12;1984-09-17;Liquidação extrajudicial;Encerrado (Aprovação de contas e baixa no registro público.);CE
1.165;COROA-PORTO ALEGRE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;Sociedade Distribuidora de TVM;88172010000155;1983-06-27;1983-08-12;Intervenção;Encerrado (Apresentação de garantias e prosseguimento das atividades.);RS
1.166;COROA-PORTO ALEGRE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;Sociedade Distribuidora de TVM;88172010000155;1983-08-12;1989-12-20;Liquidação extrajudicial;Encerrado (Apresentação de garantias e prosseguimento das atividades.);RS
1.002;CORRETORA AUXILIAR S.A. CAMBIO E TITULOS MOBILIARIOS;Sociedade Corretora de TVM;61809117000105;1985-11-19;1989-04-13;Liquidação extrajudicial;Encerrado (Convolação em liquidação ordinária.);SP
400;CORRETORA BANFORT DE CAMBIO E VALORES S.A.;Sociedade Corretora de TVM;05452073000138;1997-05-15;2000-08-23;Liquidação extrajudicial;Encerrado (Apresentação de garantias e prosseguimento das atividades.);SP
370;CORRETORA CENTRO OESTE DE TITULOS MOBILIARIOS LTDA;Sociedade Corretora de TVM;01651603000116;1975-03-25;1976-03-15;Intervenção;Encerrado (Cessação da intervenção.);DF
791;CORRETORA DE CAMBIO E VALORES MOBILIÁRIOS CESAR SANTOS NEVES S/A;Sociedade Corretora de TVM;36348324000162;2001-08-01;2010-09-03;Liquidação extrajudicial;Encerrado (Aprovação de contas e baixa no registro público.);ES
100.060;CORVAL CORRETORA DE VALORES MOBILIARIOS S A;Sociedade Corretora de TVM;17312786000185;2014-09-11;2017-06-12;Liquidação extrajudicial;Encerrado (Falência.);MG
440;CRECIF S.A. CONSULTORIA E LEASING;Sociedade de Arrendamento Mercantil;09787649000179;1975-02-24;1976-02-16;Intervenção;Encerrado (Artigo 31 da Lei 6.024/74.);PE
441;CRECIF S.A. CONSULTORIA E LEASING;Sociedade de Arrendamento Mercantil;09787649000179;1976-02-16;1980-04-25;Liquidação extrajudicial;Encerrado (Artigo 31 da Lei 6.024/74.);PE
667;CREDENCE S.A. CREDITO IMOBILIARIO;Sociedade de Crédito Imobiliário;33265372000107;1969-04-09;1971-09-24;Liquidação extrajudicial;Encerrado (Encerrado anterior à Lei 6.024/74.);RJ
671;CREDENCE S.A. CREDITO, FINANCIAMENTO E INVESTIMENTOS;Sociedade de Crédito, Financiamento e Investimento;33291238000172;1969-01-21;1982-05-04;Liquidação extrajudicial;Encerrado (Convolação em liquidação ordinária.);RJ
1.411;CREDIBOM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS MILITARES E DEFESA CIVIL DO ESTADO DO RIO DE JANEIRO LTDA;Cooperativa de Crédito;03626764000185;2005-01-14;2008-03-25;Liquidação extrajudicial;Encerrado (Falência.);RJ
888;CREDICON - ADMINISTRADORA DE CONSORCIOS S.C. LTDA;Administradora de Consórcio;53130241000111;1992-12-02;1994-06-10;Liquidação extrajudicial;Encerrado (Falência.);SP
584;CREDIMUS DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.;Sociedade Distribuidora de TVM;28153294000100;1989-01-30;1989-12-07;Liquidação extrajudicial;Encerrado (Decisão Judicial.);RJ
885;CREDIPAR PARTICIPACOES S.A.;Administr. e Participacao;52513900000136;1985-11-19;1988-03-28;Liquidação extrajudicial;Encerrado (Apresentação de garantias e prosseguimento das atividades.);SP
517;CREDIREAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.;Sociedade Distribuidora de TVM;17366659000169;1987-05-15;1989-05-15;Administração Especial Temporária (RAET);Encerrado (Situação normalizada.);MG
490;CREDIREAL FINANCEIRA S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO;Sociedade de Crédito, Financiamento e Investimento;17175977000142;1987-05-15;1989-05-15;Administração Especial Temporária (RAET);Encerrado (Situação normalizada.);MG
778;CREDIREAL LEASING S.A. ARRENDAMENTO MERCANTIL;Sociedade de Arrendamento Mercantil;34268714000105;1987-05-15;1989-05-15;Administração Especial Temporária (RAET);Encerrado (Situação normalizada.);MG
501;CREDIREAL S.A. CORRETORA DE CAMBIO E VALORES;Sociedade Corretora de TVM;17335514000109;1987-05-15;1989-05-15;Administração Especial Temporária (RAET);Encerrado (Situação normalizada.);MG
947;CREDITUM DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;Sociedade Distribuidora de TVM;60595733000148;1977-01-25;1980-10-06;Liquidação extrajudicial;Encerrado (Aprovação de contas e baixa no registro público.);SP
956;CREDITUM S.A. CREDITO, FINANCIAMENTO E INVESTIMENTOS;Sociedade de Crédito, Financiamento e Investimento;60858719000190;1977-01-25;1987-01-08;Liquidação extrajudicial;Encerrado (Apresentação de garantias e prosseguimento das atividades.);SP
1.089;CREDIVEN LTDA PROMOTORA DE VENDAS S.C.;Outras Empresas;63056303000146;1977-04-19;1980-05-21;Liquidação extrajudicial;Encerrado (Artigo 31 da Lei 6.024/74.);SP
361;CREFISUL LEASING S.A. ARRENDAMENTO MERCANTIL;Sociedade de Arrendamento Mercantil;00410345000113;1999-03-23;2003-04-10;Liquidação extrajudicial;Encerrado (Falência.);SP
607;CRESCE S.A. DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS;Sociedade Distribuidora de TVM;30120711000160;1981-05-29;1982-10-29;Liquidação extrajudicial;Encerrado (Aprovação de contas e baixa no registro público.);RJ
2.061;CRUZEIRO DO SUL HOLDING FINANCEIRA SA;Outras Empresas;13225116000170;2012-06-04;2012-09-14;Administração Especial Temporária (RAET);Encerrado (Falência.);SP
2.101;CRUZEIRO DO SUL HOLDING FINANCEIRA SA;Outras Empresas;13225116000170;2012-09-14;2015-09-03;Liquidação extrajudicial;Encerrado (Falência.);SP
2.064;CRUZEIRO DO SUL S.A. - COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS;Outras Empresas;06227606000140;2012-06-04;2012-09-14;Administração Especial Temporária (RAET);Encerrado (Falência.);SP
2.104;CRUZEIRO DO SUL S.A. - COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS;Outras Empresas;06227606000140;2012-09-14;2015-09-03;Liquidação extrajudicial;Encerrado (Falência.);SP
2.062;CRUZEIRO DO SUL S.A. CORRETORA DE VALORES E MERCADORIAS;Sociedade Corretora de TVM;04169504000190;2012-06-04;2012-09-14;Administração Especial Temporária (RAET);Encerrado (Falência.);SP
2.102;CRUZEIRO DO SUL S.A. CORRETORA DE VALORES E MERCADORIAS;Sociedade Corretora de TVM;04169504000190;2012-09-14;2015-09-03;Liquidação extrajudicial;Encerrado (Falência.);SP
2.063;CRUZEIRO DO SUL S.A. DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS;Sociedade Distribuidora de TVM;62382908000164;2012-06-04;2012-09-14;Administração Especial Temporária (RAET);Encerrado (Falência.);SP
2.103;CRUZEIRO DO SUL S.A. DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS;Sociedade Distribuidora de TVM;62382908000164;2012-09-14;2015-09-03;Liquidação extrajudicial;Encerrado (Falência.);SP
100.360;DACASA FINANCEIRA S/A - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;Sociedade de Crédito, Financiamento e Investimento;27406222000165;2020-02-13;2023-12-14;Liquidação extrajudicial;Encerrado (Convolação em liquidação ordinária.);ES
1.131;DANDAUTO ADMINISTRADORA DE CONSORCIOS S.C. LTDA;Administradora de Consórcio;77444669000105;1994-03-28;1996-02-13;Liquidação extrajudicial;Encerrado (Falência.);PR
