cod_inst;ano_mes;Ativo | Aplicações Interfinanceiras de Liquidez - (b);Ativo | Arrendamento Mercantil Líquido de Provisão - (e);Ativo | Arrendamento Mercantil a Receber - (e1);Ativo | Ativo Total - (k) = (i) - (j);Ativo | Ativo Total Ajustado - (i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h);Ativo | Credores por Antecipação de Valor Residual - (e3);Ativo | Credores por Antecipação de Valor Residual - (j);Ativo | Disponibilidades - (a);Ativo | Imobilizado de Arrendamento - (e2);Ativo | Operações de Crédito - (d1);Ativo | Operações de Crédito Líquidas de Provisão - (d);Ativo | Outros Ativos Realizáveis - (g);Ativo | Outros Créditos - Líquido de Provisão - (f);Ativo | Permanente Ajustado - (h);Ativo | Provisão sobre Arrendamento Mercantil - (e4);Ativo | Provisão sobre Operações de Crédito - (d2);Ativo | TVM e Instrumentos Financeiros Derivativos - (c);Demonstração de Resultado | Despesas Administrativas - (d4);Demonstração de Resultado | Despesas Tributárias - (d5);Demonstração de Resultado | Despesas de Captação - (b1);Demonstração de Resultado | Despesas de Intermediação Financeira - (b) = (b1) + (b2) + (b3) + (b4) + (b5);Demonstração de Resultado | Despesas de Obrigações por Empréstimos e Repasses - (b2);Demonstração de Resultado | Despesas de Operações de Arrendamento Mercantil - (b3);Demonstração de Resultado | Despesas de Pessoal - (d3);Demonstração de Resultado | Imposto de Renda e Contribuição Social - (h);Demonstração de Resultado | Juros Sobre Capital Próprio - (k);Demonstração de Resultado | Juros Sobre Capital Social de Cooperativas - (k);Demonstração de Resultado | Lucro Líquido - (j) = (g) + (h) + (i);Demonstração de Resultado | Outras Despesas Operacionais - (d8);Demonstração de Resultado | Outras Receitas Operacionais - (d7);Demonstração de Resultado | Outras Receitas/Despesas Operacionais - (d) = (d1) + (d2) + (d3) + (d4) + (d5) + (d6) + (d7) + (d8);Demonstração de Resultado | Participação nos Lucros - (i);Demonstração de Resultado | Receitas de Intermediação Financeira - (a) = (a1) + (a2) + (a3) + (a4) + (a5) + (a6);Demonstração de Resultado | Rendas de Aplicações Compulsórias - (a6);Demonstração de Resultado | Rendas de Operações com Instrumentos Financeiros Derivativos - (a4);Demonstração de Resultado | Rendas de Operações com TVM - (a3);Demonstração de Resultado | Rendas de Operações de Arrendamento Mercantil - (a2);Demonstração de Resultado | Rendas de Operações de Crédito - (a1);Demonstração de Resultado | Rendas de Prestação de Serviços - (d1);Demonstração de Resultado | Rendas de Tarifas Bancárias - (d2);Demonstração de Resultado | Resultado Não Operacional - (f);Demonstração de Resultado | Resultado Operacional - (e) = (c) + (d);Demonstração de Resultado | Resultado antes da Tributação, Lucro e Participação - (g) = (e) + (f);Demonstração de Resultado | Resultado de Intermediação Financeira - (c) = (a) + (b);Demonstração de Resultado | Resultado de Operações de Câmbio - (a5);Demonstração de Resultado | Resultado de Operações de Câmbio - (b4);Demonstração de Resultado | Resultado de Participações - (d6);Demonstração de Resultado | Resultado de Provisão para Créditos de Difícil Liquidação - (b5);Passivo | Captações - (e) = (a) + (b) + (c) + (d);Passivo | Conta de Pagamento Pré-Paga - (a5);Passivo | Depósito Total - (a);Passivo | Depósitos Interfinanceiros - (a3);Passivo | Depósitos Outros - (a6);Passivo | Depósitos a Prazo - (a4);Passivo | Depósitos de Poupança - (a2);Passivo | Depósitos à Vista - (a1);Passivo | Instrumentos Derivativos - (f);Passivo | Letras Financeiras - (c3);Passivo | Letras de Crédito Imobiliário - (c1);Passivo | Letras de Crédito do Agronegócio - (c2);Passivo | Obrigações por Empréstimos e Repasses - (d);Passivo | Obrigações por Operações Compromissadas - (b);Passivo | Obrigações por Títulos e Valores Mobiliários no Exterior - (c4);Passivo | Outras Obrigações - (g);Passivo | Outros Depósitos - (a5);Passivo | Outros Recursos de Aceites e Emissão de Títulos - (c5);Passivo | Passivo Circulante e Exigível a Longo Prazo - (h) = (e) + (f) + (g);Passivo | Passivo Total - (j) = (h) + (i);Passivo | Passivo Total - (k) = (h) + (i) + (j);Passivo | Patrimônio Líquido - (i);Passivo | Patrimônio Líquido - (j);Passivo | Recursos de Aceites e Emissão de Títulos - (c);Passivo | Resultados de Exercícios Futuros - (i)
01848322;202403;0.0;0.0;0.0;335019749.05;335019749.05;0.0;0.0;1064776.45;0.0;164766054.75;158122089.26;164242612.78;688903.53;6091682.05;0.0;-6643965.49;4809684.98;-2278738.88;-20657.35;-7126949.27;-7979311.77;0.0;0.0;-3051073.71;0.0;0.0;-175124.35;-1068318.47;-550494.92;169201.08;-5097598.78;0.0;12273128.08;0.0;0.0;3859018.72;0.0;8414109.36;602583.58;31581.42;-264536.0;-803782.469999999;-1068318.47;4293816.31;0.0;0.0;0.0;-852362.5;292252686.56;0.0;229747171.34;0.0;1619905.25;194530580.37;820093.81;32776591.91;0.0;0.0;62505515.22;0.0;0.0;0.0;0.0;4648717.2;0.0;0.0;296901403.76;335019749.05;0.0;38118345.29;0.0;62505515.22;0.0
01848322;202406;0.0;0.0;0.0;344690330.42;344690330.42;0.0;0.0;965205.82;0.0;177630597.21;172032597.11;159606701.9;806199.55;6469941.06;0.0;-5598000.1;4809684.98;-4915834.84;-43235.74;-14191827.09;-14369424.66;0.0;0.0;-6571760.67;-71027.05;0.0;0.0;-923353.469999998;-1078526.86;392164.050000001;-10785260.75;0.0;24291798.39;0.0;0.0;7586850.77;0.0;16704947.62;1366337.58;65595.73;10560.6;-862887.019999998;-852326.419999998;9922373.73;0.0;0.0;0.0;-177597.57;301695807.96;0.0;244758366.95;0.0;1634269.09;205320018.22;921893.58;36882186.06;0.0;0.0;56937441.01;0.0;0.0;0.0;0.0;4008284.02;0.0;0.0;305704091.98;344690330.42;0.0;38986238.44;0.0;56937441.01;0.0
01848322;202409;0.0;0.0;0.0;351972802.78;351972802.78;0.0;0.0;925559.16;0.0;206030159.82;200166286.32;138427899.93;920559.17;6722813.22;0.0;-5863873.5;4809684.98;-2907453.22;-19171.41;-7309897.61;-7821040.35;0.0;0.0;-3371316.95;0.0;0.0;0.0;-1021482.37;-859060.57;149847.41;-6165270.73;0.0;13009395.17;0.0;0.0;3617671.31;0.0;9391723.86;801777.67;40106.34;-44566.46;-976915.909999999;-1021482.37;5188354.82;0.0;0.0;0.0;-511142.74;307741694.77;0.0;258331286.42;0.0;1656938.84;216849945.3;945950.97;38878451.31;0.0;0.0;49410408.35;0.0;0.0;0.0;0.0;5753866.01;0.0;0.0;313495560.78;351972802.78;0.0;38477242.0;0.0;49410408.35;0.0
01864151;201612;0.0;0.0;0.0;18493290.07;18493290.07;0.0;0.0;43594.23;0.0;14563536.41;13963874.91;2423479.54;59212.5;2003128.89;0.0;-599661.5;0.0;-506018.35;-3362.88;-347013.86;-796778.33;-158081.55;0.0;-663652.27;-2131.71;-791825.84;0.0;374682.79;-45107.67;2451.27000000002;-1192394.34;0.0;2358521.49;0.0;0.0;111439.93;0.0;2247081.56;23295.56;0.0;7465.68;369348.82;376814.5;1561743.16;0.0;0.0;0.0;-291682.92;6864844.45;0.0;5836487.23;0.0;0.0;5447539.51;0.0;388947.72;0.0;0.0;0.0;0.0;1028357.22;0.0;0.0;886838.05;0.0;0.0;7751682.5;0.0;18493290.07;0.0;10741607.57;0.0;0.0
01864151;201712;0.0;0.0;0.0;21564261.11;21564261.11;0.0;0.0;58258.36;0.0;16303893.03;15535160.57;3818926.83;36618.11;2115297.24;0.0;-768732.46;0.0;-654584.21;-3032.31;-246124.33;-751928.57;-69882.95;0.0;-696132.84;-240.39;-852290.51;0.0;438849.21;-68503.45;10435.08;-1401502.42;0.0;2592685.11;0.0;0.0;139183.11;0.0;2453502.0;10315.31;0.0;-164.52;439254.12;439089.6;1840756.54;0.0;0.0;0.0;-435921.29;8483338.24;0.0;7146890.96;0.0;0.0;6598361.05;0.0;548529.91;0.0;0.0;0.0;0.0;1336447.28;0.0;0.0;1556917.88;0.0;0.0;10040256.12;0.0;21564261.11;0.0;11524004.99;0.0;0.0
01864151;201803;0.0;0.0;0.0;21701857.69;21701857.69;0.0;0.0;95678.36;0.0;17219219.59;16406950.98;3042110.07;51603.35;2105514.93;0.0;-812268.61;0.0;-331100.62;-1814.39;-99697.65;-364033.38;-25058.48;0.0;-366374.62;0.0;0.0;0.0;243317.09;-14228.21;8132.24999999999;-695590.69;0.0;1306180.29;0.0;0.0;50593.44;0.0;1255586.85;9794.9;0.0;-3239.13;246556.22;243317.09;942146.91;0.0;0.0;0.0;-239277.25;8111416.49;0.0;6952132.27;0.0;0.0;6350266.73;0.0;601865.54;0.0;0.0;0.0;0.0;1159284.22;0.0;0.0;1781023.33;0.0;0.0;9892439.82;0.0;21701857.69;0.0;11809417.87;0.0;0.0
01864151;201806;0.0;0.0;0.0;22354044.48;22354044.48;0.0;0.0;38696.2;0.0;17222090.49;16442418.41;3282266.27;307771.32;2282892.28;0.0;-779672.08;0.0;-665721.37;-3895.38;-198991.95;-629093.01;-44553.78;0.0;-775078.95;-758.42;0.0;0.0;787167.98;-24922.9599999999;185624.55;-1262645.39;0.0;2682903.93;0.0;0.0;96038.71;0.0;2586865.22;21348.72;0.0;-3239.13;791165.53;787926.4;2053810.92;0.0;0.0;0.0;-385547.28;8334498.49;0.0;7359164.06;0.0;0.0;6655266.77;0.0;703897.29;0.0;0.0;0.0;0.0;975334.43;0.0;0.0;1650248.06;0.0;0.0;9984746.55;0.0;22354044.48;0.0;12369297.93;0.0;0.0
01864151;201809;0.0;0.0;0.0;24567254.05;24567254.05;0.0;0.0;165338.93;0.0;16866116.67;16058149.04;5800140.82;247669.82;2295955.44;0.0;-807967.63;0.0;-352855.54;-2126.95;-109439.69;-382886.73;-18856.58;0.0;-432315.58;-501.48;0.0;0.0;272712.54;-13314.26;14328.04;-775441.13;0.0;1431541.88;0.0;0.0;55255.61;0.0;1376286.27;10843.16;0.0;0.0;273214.02;273214.02;1048655.15;0.0;0.0;0.0;-254590.46;10254692.74;0.0;9467161.13;0.0;0.0;8654758.91;0.0;812402.22;0.0;0.0;0.0;0.0;787531.61;0.0;0.0;1454090.0;0.0;0.0;11708782.74;0.0;24567254.05;0.0;12858471.31;0.0;0.0
01864151;201812;0.0;0.0;0.0;24955243.85;24955243.85;0.0;0.0;191164.9;0.0;16951449.06;15949309.26;6276993.62;182098.46;2355677.61;0.0;-1002139.8;0.0;-743010.38;-4379.49;-241628.8;-895654.88;-28904.52;0.0;-870559.86;-501.48;-693545.5;0.0;410171.98;-31149.5;22090.96;-1600232.27;-7991.61;2914552.22;0.0;0.0;145828.84;0.0;2768723.38;26776.0;0.0;0.0;418665.07;418665.07;2018897.34;0.0;0.0;0.0;-625121.56;10264374.8;0.0;9676632.63;0.0;0.0;8767567.21;0.0;909065.42;0.0;0.0;0.0;0.0;587742.17;0.0;0.0;1660117.47;0.0;0.0;11924492.27;0.0;24955243.85;0.0;13030751.58;0.0;0.0
01864151;201906;0.0;0.0;0.0;26064745.99;26064745.99;0.0;0.0;66534.56;0.0;18157600.03;17033894.1;6090796.77;375063.67;2498456.89;0.0;-1123705.93;0.0;-815370.46;-6091.28;-274413.97;-771310.26;-14273.28;0.0;-1006482.62;-660.3;0.0;-362153.4;616356.74;-36366.8599999999;188490.17;-1632720.3;-0.01;3026792.53;0.0;0.0;184786.72;0.0;2842005.81;43100.75;0.0;-5744.92;622761.97;617017.05;2255482.27;0.0;0.0;0.0;-482623.01;11036972.07;0.0;10864308.4;0.0;0.0;9440868.97;0.0;1423439.43;0.0;0.0;0.0;0.0;172663.67;0.0;0.0;1728393.14;0.0;0.0;12765365.21;0.0;26064745.99;0.0;13299380.78;0.0;0.0
01864151;201909;0.0;0.0;0.0;26508541.4;26508541.4;0.0;0.0;121050.78;0.0;17839446.85;16591723.22;6946159.77;345159.74;2504447.89;0.0;-1247723.63;0.0;-482546.47;-3391.48;-147041.14;-505106.57;-2658.34;0.0;-497474.84;-749.0;0.0;-70174.13;97748.0500000002;-27675.5500000001;9811.49999999997;-967911.57;0.0;1571515.19;0.0;0.0;98647.06;0.0;1472868.13;33365.27;0.0;0.0;98497.0500000002;98497.0500000002;1066408.62;0.0;0.0;0.0;-355407.09;11089115.88;0.0;10988719.59;0.0;0.0;9697458.28;0.0;1291261.31;0.0;0.0;0.0;0.0;100396.29;0.0;0.0;1831502.39;0.0;0.0;12920618.27;0.0;26508541.4;0.0;13587923.13;0.0;0.0
01864151;201912;0.0;0.0;0.0;27266294.83;27266294.83;0.0;0.0;103142.62;0.0;17084026.36;15861343.69;8331538.02;343557.72;2626712.78;0.0;-1222682.67;0.0;-940362.51;-6800.84;-267770.02;-825548.45;-3385.91;0.0;-1007984.91;-749.0;0.0;-361396.92;383848.049999999;-51220.2700000001;21863.75;-1916431.57;0.0;3126577.07;0.0;0.0;190534.28;0.0;2936042.79;68073.21;0.0;0.0;384597.049999999;384597.049999999;2301028.62;0.0;0.0;0.0;-554392.52;11264847.67;0.0;11264847.67;0.0;0.0;9762769.65;0.0;1502078.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1632510.0;0.0;0.0;12897357.67;0.0;27266294.83;0.0;14368937.16;0.0;0.0
01864151;202003;0.0;0.0;0.0;26123352.05;26123352.05;0.0;0.0;52779.89;0.0;16788839.49;15643136.89;7557548.63;101043.58;2768843.06;0.0;-1145702.6;0.0;-475517.98;-3990.73;-96048.89;-246709.29;0.0;0.0;-527509.54;-1668.7;0.0;-134117.6;323812.33;-29916.34;18171.52;-974496.7;0.0;1545873.65;0.0;0.0;82931.93;0.0;1462941.72;44266.37;0.0;813.37;324667.66;325481.03;1299164.36;0.0;0.0;0.0;-150660.4;9556593.09;0.0;9556593.09;0.0;0.0;8022508.29;0.0;1534084.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1924067.04;0.0;0.0;11480660.13;0.0;26123352.05;0.0;14642691.92;0.0;0.0
01864151;202006;0.0;0.0;0.0;28128890.08;28128890.08;0.0;0.0;238012.04;0.0;15362769.62;14358301.12;10584179.21;90772.03;2857625.68;0.0;-1004468.5;0.0;-887424.98;-7337.79;-158666.91;-463327.08;0.0;0.0;-982498.47;-3366.2;0.0;-233534.46;839200.95;-39281.0;135806.26;-1705639.77;0.0;3006402.44;0.0;0.0;147083.58;0.0;2859318.86;75096.21;0.0;5131.56;837435.59;842567.15;2543075.36;0.0;0.0;0.0;-304660.17;10627444.26;0.0;10627444.26;0.0;0.0;8364538.04;0.0;2262906.22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2084541.39;0.0;0.0;12711985.65;0.0;28128890.08;0.0;15416904.43;0.0;0.0
01864151;202009;0.0;0.0;0.0;30074025.77;30074025.77;0.0;0.0;108767.36;0.0;14443843.51;13465536.31;13550980.31;91334.18;2857407.61;0.0;-978307.2;0.0;-456438.19;-4089.88;-52390.15;-264851.41;0.0;0.0;-517708.79;-625.8;0.0;-71766.09;265637.28;-8407.06000000001;14907.95;-931329.21;0.0;1462443.7;0.0;0.0;61338.02;0.0;1401105.68;39836.76;570.0;0.0;266263.08;266263.08;1197592.29;0.0;0.0;0.0;-212461.26;12440940.47;0.0;12440940.47;0.0;0.0;10017322.87;0.0;2423617.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1712645.64;0.0;0.0;14153586.11;0.0;30074025.77;0.0;15920439.66;0.0;0.0
01864151;202112;0.0;0.0;0.0;35091614.79;35091614.79;0.0;0.0;59664.34;0.0;18568696.96;17468228.26;14320589.49;204030.74;3039101.96;0.0;-1100468.7;0.0;-889630.96;-8458.19;-392198.85;-838631.19;0.0;0.0;-1156525.48;-1821.75;0.0;-415069.31;421009.28;-71472.6900000001;28344.2199999999;-1955275.08;0.0;3215853.81;0.0;0.0;422572.81;0.0;2793281.0;99319.42;43148.6;883.49;421947.54;422831.03;2377222.62;0.0;0.0;0.0;-446432.34;15248937.81;0.0;15248937.81;0.0;0.0;12450319.42;0.0;2798618.39;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2314819.12;0.0;0.0;17563756.93;0.0;35091614.79;0.0;17527857.86;0.0;0.0
01864151;202203;0.0;0.0;0.0;35446731.46;35446731.46;0.0;0.0;56312.17;0.0;20577145.52;19319523.13;12522078.98;221861.32;3326955.86;0.0;-1257622.39;0.0;-425674.79;-4175.36;-307571.31;-616484.43;0.0;0.0;-582720.67;-1196.05;0.0;-35274.89;162484.41;-24395.57;23902.1599999999;-952763.96;0.0;1736401.36;0.0;0.0;314156.9;0.0;1422244.46;41762.27;18538.0;-3472.51;167152.97;163680.459999999;1119916.93;0.0;0.0;0.0;-308913.12;15245430.73;0.0;15245430.73;0.0;0.0;13047473.7;0.0;2197957.03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2290666.46;0.0;0.0;17536097.19;0.0;35446731.46;0.0;17910634.27;0.0;0.0
01864151;202212;0.0;0.0;0.0;39807971.3;39807971.3;0.0;0.0;101873.19;0.0;20424381.86;19110084.73;16813843.49;267836.3;465140.6;0.0;-1314297.13;3049192.99;-932297.73;-8369.78;-926896.68;-1529574.48;0.0;0.0;-1336052.75;-3304.73;0.0;-843937.02;482093.11;-109171.75;45703.2700000001;-2215956.85;0.0;4227899.43;0.0;0.0;932560.31;0.0;3295339.12;88109.69;36122.2;3029.74;482368.1;485397.84;2698324.95;0.0;0.0;0.0;-602677.8;18482527.41;0.0;18482527.41;0.0;0.0;15547309.42;0.0;2935217.99;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1749594.52;0.0;0.0;20232121.93;0.0;39807971.3;0.0;19575849.37;0.0;0.0
01864151;202303;0.0;0.0;0.0;40848458.35;40848458.35;0.0;0.0;249808.88;0.0;24811454.03;23293799.64;13559417.11;238854.19;457385.54;0.0;-1517654.39;3049192.99;-511468.31;-4940.79;-498341.39;-944162.25;0.0;0.0;-720417.86;-4523.42;0.0;0.0;93842.4600000001;-44268.8800000001;34356.61;-1183104.62;-18897.57;2237553.47;0.0;0.0;474365.94;0.0;1763187.53;46226.91;17407.7;6976.85;110286.6;117263.45;1293391.22;0.0;0.0;0.0;-445820.86;18895091.77;0.0;18895091.77;0.0;0.0;16094835.25;0.0;2800256.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2004974.35;0.0;0.0;20900066.12;0.0;40848458.35;0.0;19948392.23;0.0;0.0
01864151;202306;0.0;0.0;0.0;43602656.17;43602656.17;0.0;0.0;65668.76;0.0;23904372.71;22339358.64;16901484.48;348060.3;444231.08;0.0;-1565014.07;3503852.91;-966397.48;-9097.31;-992342.4;-1815838.3;0.0;0.0;-1447549.54;-18849.12;0.0;0.0;867457.95;-101967.07;521296.73;-1853701.41;-40644.17;4547527.83;0.0;0.0;922159.64;0.0;3625368.19;111687.46;38325.8;48963.12;877988.12;926951.24;2731689.53;0.0;0.0;0.0;-823495.9;21152128.73;0.0;21152128.73;0.0;0.0;17698590.2;0.0;3453538.53;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1800201.94;0.0;0.0;22952330.67;0.0;43602656.17;0.0;20650325.5;0.0;0.0
01864151;202309;0.0;0.0;0.0;45048190.88;45048190.88;0.0;0.0;64597.1;0.0;22477873.85;20795214.29;19771210.78;481186.79;432129.01;0.0;-1682659.56;3503852.91;-455891.16;-4100.59;-555381.94;-1001583.81;0.0;0.0;-689881.39;-657.82;0.0;0.0;226114.89;-78920.1700000001;44897.5499999999;-1089395.22;-22089.57;2345913.84;0.0;0.0;570219.92;0.0;1775693.92;73099.04;21401.5;-6072.53;254934.81;248862.28;1344330.03;0.0;0.0;0.0;-446201.87;22035953.99;0.0;22035953.99;0.0;0.0;18493930.9;0.0;3542023.09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1924025.98;0.0;0.0;23959979.97;45048190.88;0.0;21088210.91;0.0;0.0;0.0
01864151;202312;0.0;0.0;0.0;46650860.6;46650860.6;0.0;0.0;105623.47;0.0;22142854.62;20408363.9;21475767.49;554039.75;420745.85;0.0;-1734490.72;3686320.14;-975535.97;-9122.71;-1061051.5;-1899581.0;0.0;0.0;-1479064.94;-657.82;0.0;-1017591.18;676055.270000001;-132923.35;86936.8000000001;-2306102.43;-31585.81;4903752.12;0.0;0.0;1148742.67;0.0;3755009.45;158648.94;44958.8;10230.21;698068.690000001;708298.900000001;3004171.12;0.0;0.0;0.0;-838529.5;23052219.86;0.0;23052219.86;0.0;0.0;18702272.66;0.0;4349947.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2444330.34;0.0;0.0;25496550.2;46650860.6;0.0;21154310.4;0.0;0.0;0.0
01864151;202403;0.0;0.0;0.0;46165172.01;46165172.01;0.0;0.0;77463.95;0.0;24838777.73;23121030.51;18271712.82;595814.76;412829.83;0.0;-1717747.22;3686320.14;-477138.73;-5011.72;-467411.17;-797689.57;0.0;0.0;-797520.73;0.0;0.0;0.0;376575.12;-74983.01;48915.0;-1195141.51;0.0;2406700.15;0.0;0.0;500558.7;0.0;1906141.45;88037.48;22560.2;-37293.95;413869.07;376575.12;1609010.58;0.0;0.0;0.0;-330278.4;21919300.82;0.0;21919300.82;0.0;0.0;18532513.13;0.0;3386787.69;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2777539.7;0.0;0.0;24696840.52;46165172.01;0.0;21468331.49;0.0;0.0;0.0
01864151;202406;0.0;0.0;0.0;46901372.1;46901372.1;0.0;0.0;80237.15;0.0;24982317.03;23396647.46;18380552.11;419465.34;414378.82;0.0;-1585669.57;4210091.22;-1051360.67;-10272.06;-923300.8;-1772587.29;0.0;0.0;-1617729.0;-20699.53;0.0;0.0;946244.6;-184593.84;610345.65;-2018074.36;0.0;4743810.41;0.0;0.0;956028.44;0.0;3787781.97;189588.96;45946.6;13795.37;953148.76;966944.13;2971223.12;0.0;0.0;0.0;-849286.49;22769341.54;0.0;22769341.54;0.0;0.0;18616752.18;0.0;4152589.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2192749.25;0.0;0.0;24962090.79;46901372.1;0.0;21939281.31;0.0;0.0;0.0
01864151;202409;0.0;0.0;0.0;46351628.54;46351628.54;0.0;0.0;67961.92;0.0;25654348.29;24165928.38;17128122.27;372531.48;406993.27;0.0;-1488419.91;4210091.22;-561099.23;-6270.75;-457374.03;-764433.28;0.0;0.0;-807296.28;0.0;0.0;0.0;303961.69;-99509.72;73682.6999999999;-1282238.18;0.0;2363530.49;0.0;0.0;455778.9;0.0;1907751.59;95958.8;22296.3;-12897.34;316859.03;303961.69;1599097.21;0.0;0.0;0.0;-307059.25;21789196.27;0.0;21789196.27;0.0;0.0;17954582.97;0.0;3834613.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2131999.08;0.0;0.0;23921195.35;46351628.54;0.0;22430433.19;0.0;0.0;0.0
01869822;201612;252230.01;0.0;0.0;24844872.39;24844872.39;0.0;0.0;433390.16;0.0;25033660.89;15245186.05;1369778.52;1742701.62;2857946.02;0.0;-9788474.84;2943640.01;-1658933.4;-333.52;-1173519.04;-9385208.64;-130816.62;0.0;-1704030.62;0.0;0.0;0.0;-10399604.78;-929558.550000001;181362.54;-3555096.63;0.0;2571061.96;0.0;0.0;246292.62;0.0;2324769.34;138448.82;417948.1;-30361.47;-10369243.31;-10399604.78;-6814146.68;0.0;0.0;0.0;-8080872.98;24668157.18;0.0;22638543.45;0.0;0.0;20068913.13;0.0;2569630.32;0.0;0.0;0.0;0.0;2029613.73;0.0;0.0;7755727.12;0.0;0.0;32423884.3;0.0;24844872.39;0.0;-7579011.91;0.0;0.0
01918144;201612;0.0;0.0;0.0;5757041.51;5757041.51;0.0;0.0;94309.26;0.0;6065902.93;5215299.45;0.0;80491.62;88911.61;0.0;-850603.48;278029.57;-302862.23;-1371.34;-56703.85;-216297.64;0.0;0.0;-564682.89;-739.45;-26863.08;0.0;205281.44;-761.159999999971;84911.89;-769607.04;0.0;1191925.57;0.0;0.0;16369.87;0.0;1175555.7;15158.69;0.0;0.0;206020.89;206020.89;975627.93;0.0;0.0;0.0;-159593.79;1089269.34;0.0;1089269.34;0.0;0.0;1089269.34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;309093.65;0.0;0.0;1398362.99;0.0;5757041.51;0.0;4358678.52;0.0;0.0
01918144;201712;0.0;0.0;0.0;5350320.29;5350320.29;0.0;0.0;191977.83;0.0;5716612.22;4888985.69;0.0;16787.06;63382.61;0.0;-827626.53;189187.1;-293819.52;-1521.84;-29308.53;-117421.99;0.0;0.0;-536141.85;-7362.0;-17330.56;0.0;114089.14;-402.879999999997;90970.98;-725905.31;0.0;964778.44;0.0;0.0;8664.03;0.0;956114.41;15009.8;0.0;0.0;121451.14;121451.14;847356.45;0.0;0.0;0.0;-88113.46;694925.23;0.0;694925.23;0.0;0.0;694925.23;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;247288.94;0.0;0.0;942214.17;0.0;5350320.29;0.0;4408106.12;0.0;0.0
01918144;201803;0.0;0.0;0.0;5511331.49;5511331.49;0.0;0.0;51946.46;0.0;5623913.78;5008277.63;5877.35;382.89;63211.79;0.0;-615636.15;381635.37;-160923.9;-760.45;-10792.12;80696.08;0.0;0.0;-269470.31;-222.04;-6797.38;0.0;167357.2;-124.27;48401.08;-374444.69;0.0;461327.85;0.0;0.0;2672.59;0.0;458655.26;8433.16;0.0;0.0;167579.24;167579.24;542023.93;0.0;0.0;0.0;91488.2;735097.89;0.0;735097.89;0.0;0.0;735097.89;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;213873.14;0.0;0.0;948971.03;0.0;5511331.49;0.0;4562360.46;0.0;0.0
01918144;201806;0.0;0.0;0.0;5610265.52;5610265.52;0.0;0.0;113728.99;0.0;5683636.46;4882844.95;3918.23;589.22;60881.15;0.0;-800791.51;548302.98;-284749.27;-1543.01;-23024.84;-129022.0;0.0;0.0;-560861.21;-2008.17;-13432.07;0.0;121014.27;-383.809999999999;98757.39;-733340.91;0.0;985385.35;0.0;0.0;8254.24;0.0;977131.11;15439.0;0.0;0.0;123022.44;123022.44;856363.35;0.0;0.0;0.0;-105997.16;884272.8;0.0;884272.8;0.0;0.0;884272.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;241580.14;0.0;0.0;1125852.94;0.0;5610265.52;0.0;4484412.58;0.0;0.0
01918144;201809;0.0;0.0;0.0;5199634.12;5199634.12;0.0;0.0;550150.4;0.0;5414137.88;4569169.94;1959.11;17691.94;60662.73;0.0;-844967.94;0.0;-128697.62;-932.6;-11642.6;-123420.8;0.0;0.0;-272065.58;-1809.54;-6839.34;0.0;-49706.49;-262.95;50574.71;-344427.44;0.0;419951.29;0.0;0.0;5674.82;0.0;414276.47;6956.6;0.0;0.0;-47896.95;-47896.95;296530.49;0.0;0.0;0.0;-111778.2;464921.63;0.0;464921.63;0.0;0.0;464921.63;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;253239.66;0.0;0.0;718161.29;0.0;5199634.12;0.0;4481472.83;0.0;0.0
01918144;201812;300000.0;0.0;0.0;5090029.36;5090029.36;0.0;0.0;331590.68;0.0;5270965.46;4382842.5;0.0;13066.55;62529.63;0.0;-888122.96;0.0;-281415.03;-1885.92;-18215.43;-276461.4;0.0;0.0;-518491.05;-1809.54;0.0;0.0;-92307.4600000003;-262.950000000029;115634.88;-669624.3;0.0;855587.78;0.0;0.0;5654.82;0.0;849932.96;16795.77;0.0;0.0;-90497.9200000003;-90497.9200000003;579126.38;0.0;0.0;0.0;-258245.97;445706.72;0.0;445706.72;0.0;0.0;445706.72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;238904.57;0.0;0.0;684611.29;0.0;5090029.36;0.0;4405418.07;0.0;0.0
